turn,episode_id,similarity_score,decay_score,retrieval_type
2,7b384036-820d-4238-ace0-3859f58b3ff1,0.6037037968635559,1.0,KN
4,f407648d-5114-4600-9b49-5b4a719cbd1e,0.61270672082901,1.0,KN
5,f407648d-5114-4600-9b49-5b4a719cbd1e,0.6600362062454224,0.9997335320089032,KN
5,6bd548b2-14a3-453c-beb7-3674d023365c,0.6350977420806885,1.0,KN
6,f407648d-5114-4600-9b49-5b4a719cbd1e,0.5507215857505798,0.9997367461018345,KN
6,a391a6fc-85f2-47c6-a844-43c63e396117,0.5547837615013123,1.0,KN
7,f407648d-5114-4600-9b49-5b4a719cbd1e,0.5693544745445251,0.9996065054948337,KN
7,6bd548b2-14a3-453c-beb7-3674d023365c,0.5305527448654175,0.9996065054670668,KN
7,a391a6fc-85f2-47c6-a844-43c63e396117,0.5946794748306274,0.9996065054393,KN
8,f407648d-5114-4600-9b49-5b4a719cbd1e,0.6074246764183044,0.9996701362225785,KN
8,a391a6fc-85f2-47c6-a844-43c63e396117,0.7331711649894714,0.9996701361948099,KN
8,701e9066-e1b4-4046-a83c-4c3993582a3b,0.6334039568901062,1.0,KN
9,f407648d-5114-4600-9b49-5b4a719cbd1e,0.5010042190551758,0.9994677160467269,KN
9,a391a6fc-85f2-47c6-a844-43c63e396117,0.5609754920005798,0.9994677160189639,KN
9,701e9066-e1b4-4046-a83c-4c3993582a3b,0.5382505059242249,0.9994677159356748,KN
10,6bd548b2-14a3-453c-beb7-3674d023365c,0.6454364061355591,0.9995807359712926,KN
11,f407648d-5114-4600-9b49-5b4a719cbd1e,0.613109290599823,0.999637501662849,KN
11,6bd548b2-14a3-453c-beb7-3674d023365c,0.5094481706619263,0.9996375016350814,KN
11,a391a6fc-85f2-47c6-a844-43c63e396117,0.5806599259376526,0.9996375016073136,KN
11,701e9066-e1b4-4046-a83c-4c3993582a3b,0.5903947949409485,0.9996375015795459,KN
12,f407648d-5114-4600-9b49-5b4a719cbd1e,0.5231589674949646,0.9995354087337384,KN
12,a391a6fc-85f2-47c6-a844-43c63e396117,0.5862693786621094,0.9995354087059735,KN
13,f407648d-5114-4600-9b49-5b4a719cbd1e,0.5874939560890198,0.9996230871883762,KN
13,6bd548b2-14a3-453c-beb7-3674d023365c,0.6567485928535461,0.9996230871606089,KN
13,a391a6fc-85f2-47c6-a844-43c63e396117,0.5885668992996216,0.9996230871328415,KN
13,701e9066-e1b4-4046-a83c-4c3993582a3b,0.618702232837677,0.9996230871050743,KN
14,6bd548b2-14a3-453c-beb7-3674d023365c,0.5367320775985718,0.9994164064403375,KN
14,a391a6fc-85f2-47c6-a844-43c63e396117,0.5706798434257507,0.9994164064403375,KN
14,701e9066-e1b4-4046-a83c-4c3993582a3b,0.5087423324584961,0.9994164063848143,KN
15,f407648d-5114-4600-9b49-5b4a719cbd1e,0.5738427639007568,0.9996791369597814,KN
15,6bd548b2-14a3-453c-beb7-3674d023365c,0.5147367715835571,0.9996791369320126,KN
15,a391a6fc-85f2-47c6-a844-43c63e396117,0.5779469013214111,0.9996791369042437,KN
15,701e9066-e1b4-4046-a83c-4c3993582a3b,0.6046038866043091,0.999679136848706,KN
16,a391a6fc-85f2-47c6-a844-43c63e396117,0.5010361671447754,0.9994805416041427,KN
17,f407648d-5114-4600-9b49-5b4a719cbd1e,0.5570635795593262,0.9995860836592364,KN
17,6bd548b2-14a3-453c-beb7-3674d023365c,0.5287392735481262,0.9995860836592364,KN
17,a391a6fc-85f2-47c6-a844-43c63e396117,0.6892619132995605,0.9995860836314702,KN
17,701e9066-e1b4-4046-a83c-4c3993582a3b,0.6129862070083618,0.9995860836037039,KN
17,b017da9b-bf60-4757-81d8-2e1ab182a1e3,0.6429356932640076,0.9990668394986455,K
18,f407648d-5114-4600-9b49-5b4a719cbd1e,0.5393532514572144,0.9990589591957647,KN
18,6bd548b2-14a3-453c-beb7-3674d023365c,0.5086279511451721,0.9990589591957647,KN
18,a391a6fc-85f2-47c6-a844-43c63e396117,0.5855907201766968,0.9990589591680131,KN
18,701e9066-e1b4-4046-a83c-4c3993582a3b,0.5374546647071838,0.9990589591402614,KN
18,e798baea-ed19-4faa-8745-085d430c52bc,0.545802116394043,0.9978064134074731,K
19,f407648d-5114-4600-9b49-5b4a719cbd1e,0.5534226298332214,0.9997242070934131,KN
19,701e9066-e1b4-4046-a83c-4c3993582a3b,0.5009716749191284,0.9997242070101028,KN
20,f407648d-5114-4600-9b49-5b4a719cbd1e,0.6432783007621765,0.9995857495476438,KN
20,6bd548b2-14a3-453c-beb7-3674d023365c,0.6982913017272949,0.9995857495476438,KN
20,a391a6fc-85f2-47c6-a844-43c63e396117,0.6783231496810913,0.9995857495198776,KN
20,701e9066-e1b4-4046-a83c-4c3993582a3b,0.6750710606575012,0.9995857494921113,KN
20,b017da9b-bf60-4757-81d8-2e1ab182a1e3,0.5814751982688904,0.9983696777271195,K
20,ebbeace4-fb48-4ae5-a5c3-eec7d67527dd,0.5936655402183533,0.9995857492977474,K
21,f407648d-5114-4600-9b49-5b4a719cbd1e,0.5772621631622314,0.9995497280139822,KN
21,6bd548b2-14a3-453c-beb7-3674d023365c,0.5690126419067383,0.9995497280139822,KN
21,a391a6fc-85f2-47c6-a844-43c63e396117,0.5045214891433716,0.9995497279862169,KN
21,701e9066-e1b4-4046-a83c-4c3993582a3b,0.5222262144088745,0.9995497279584517,KN
21,ebbeace4-fb48-4ae5-a5c3-eec7d67527dd,0.5421870350837708,0.9995497277640948,K
21,832b6b06-14d1-494a-9863-7e6d4796b44a,0.5200860500335693,1.0,KN
22,f407648d-5114-4600-9b49-5b4a719cbd1e,0.5940568447113037,0.9995912553088815,KN
22,6bd548b2-14a3-453c-beb7-3674d023365c,0.5547674894332886,0.9995912552811151,KN
22,a391a6fc-85f2-47c6-a844-43c63e396117,0.6527782678604126,0.9995912552811151,KN
22,701e9066-e1b4-4046-a83c-4c3993582a3b,0.6444432139396667,0.9995912552255822,KN
22,e798baea-ed19-4faa-8745-085d430c52bc,0.5042885541915894,0.9984518282673105,K
22,b017da9b-bf60-4757-81d8-2e1ab182a1e3,0.5601255893707275,0.9991411663977603,K
22,ebbeace4-fb48-4ae5-a5c3-eec7d67527dd,0.5900553464889526,0.9995912550312173,K
22,832b6b06-14d1-494a-9863-7e6d4796b44a,0.5444965362548828,0.9995912550034509,K
23,f407648d-5114-4600-9b49-5b4a719cbd1e,0.5262442231178284,0.9992379330484039,KN
23,6bd548b2-14a3-453c-beb7-3674d023365c,0.6111947894096375,0.9992379330484039,KN
23,a391a6fc-85f2-47c6-a844-43c63e396117,0.5758697390556335,0.9992379330206473,KN
23,701e9066-e1b4-4046-a83c-4c3993582a3b,0.5467798709869385,0.9992379329928908,KN
23,e798baea-ed19-4faa-8745-085d430c52bc,0.5057515501976013,0.9992379328818644,K
24,f407648d-5114-4600-9b49-5b4a719cbd1e,0.5270267128944397,0.9994957276325148,KN
25,f407648d-5114-4600-9b49-5b4a719cbd1e,0.5577008724212646,0.9995398161948404,KN
25,a391a6fc-85f2-47c6-a844-43c63e396117,0.6084949970245361,0.9995398161670755,KN
25,701e9066-e1b4-4046-a83c-4c3993582a3b,0.5969492197036743,0.9995398161115455,KN
25,e798baea-ed19-4faa-8745-085d430c52bc,0.5558839440345764,0.9990357748030435,K
25,ebbeace4-fb48-4ae5-a5c3-eec7d67527dd,0.5416792035102844,0.9982744414909505,K
25,ea8455ae-e452-4761-8688-069fdc5836ad,0.5042547583580017,0.9995398157783656,K
26,a391a6fc-85f2-47c6-a844-43c63e396117,0.5609973073005676,0.9995690764853309,KN
27,f407648d-5114-4600-9b49-5b4a719cbd1e,0.5376160144805908,0.9996498234650087,KN
27,701e9066-e1b4-4046-a83c-4c3993582a3b,0.5238522887229919,0.9996498233817046,KN
28,6a88c7c8-79ee-463f-95c2-6f579b0c9bb5,0.5083819031715393,0.9992864869771206,K
29,6bd548b2-14a3-453c-beb7-3674d023365c,0.6769521236419678,0.9995051714680402,KN
29,a391a6fc-85f2-47c6-a844-43c63e396117,0.6245762705802917,0.9995051714402761,KN
29,701e9066-e1b4-4046-a83c-4c3993582a3b,0.55347740650177,0.999505171412512,KN
29,b017da9b-bf60-4757-81d8-2e1ab182a1e3,0.5543516874313354,0.9966388751026695,K
29,832b6b06-14d1-494a-9863-7e6d4796b44a,0.5084444880485535,0.9966388749919318,K
29,ea8455ae-e452-4761-8688-069fdc5836ad,0.5264800786972046,0.9983616068560701,K
30,f407648d-5114-4600-9b49-5b4a719cbd1e,0.5533053278923035,0.9994774615430194,KN
30,a391a6fc-85f2-47c6-a844-43c63e396117,0.5999329090118408,0.9994774615152562,KN
30,a9bc9184-b10d-4bda-b856-0988e354b414,0.5949158668518066,1.0,KN
56,009f3a14-4d75-4b60-8a01-577e876c60bb,0.5887784957885742,1.0,KN
57,009f3a14-4d75-4b60-8a01-577e876c60bb,0.7316994667053223,0.9995535291977645,K
58,009f3a14-4d75-4b60-8a01-577e876c60bb,0.6524039506912231,0.9996396395843065,K
59,009f3a14-4d75-4b60-8a01-577e876c60bb,0.6425851583480835,0.9996095072899099,K
60,009f3a14-4d75-4b60-8a01-577e876c60bb,0.70493483543396,0.9997258453372595,K
60,00a14d10-9a62-411a-a26b-23d143b0c295,0.5370988249778748,1.0,KN
79,3567f1d7-900c-4c07-af02-f071ec1a9231,0.5807169079780579,0.9980061274101418,K
101,03627376-0168-4191-ab53-2ae82c50fbf2,0.5502287745475769,1.0,KN
102,0110e9cf-e50b-411d-9890-081926b2a30d,0.503025472164154,0.9963123012129208,K
102,03627376-0168-4191-ab53-2ae82c50fbf2,0.6494356989860535,0.999609427932025,K
103,03627376-0168-4191-ab53-2ae82c50fbf2,0.5293747186660767,0.9995184973762797,K
104,03627376-0168-4191-ab53-2ae82c50fbf2,0.6179922223091125,0.999453435587443,K
105,03627376-0168-4191-ab53-2ae82c50fbf2,0.6631209850311279,0.999499461228015,K
106,0110e9cf-e50b-411d-9890-081926b2a30d,0.564826250076294,0.9979809473401442,K
106,03627376-0168-4191-ab53-2ae82c50fbf2,0.6278493404388428,0.9995080259200656,K
107,03627376-0168-4191-ab53-2ae82c50fbf2,0.6028546690940857,0.9994617339449557,K
108,03627376-0168-4191-ab53-2ae82c50fbf2,0.6072922945022583,0.9994656360732851,K
109,03627376-0168-4191-ab53-2ae82c50fbf2,0.6281194686889648,0.9995112990088045,K
110,03627376-0168-4191-ab53-2ae82c50fbf2,0.5475056171417236,0.9993426380182329,K
111,03627376-0168-4191-ab53-2ae82c50fbf2,0.7113773822784424,0.9995034749205075,K
112,f407648d-5114-4600-9b49-5b4a719cbd1e,0.7363173365592957,0.9994076763818257,KN
112,6bd548b2-14a3-453c-beb7-3674d023365c,0.6181203722953796,0.9994076763540644,KN
112,a391a6fc-85f2-47c6-a844-43c63e396117,0.6457756757736206,0.9994076763540644,KN
112,701e9066-e1b4-4046-a83c-4c3993582a3b,0.5656332969665527,0.9994076762985418,KN
112,ebbeace4-fb48-4ae5-a5c3-eec7d67527dd,0.5285287499427795,0.954751372256648,K
112,a9bc9184-b10d-4bda-b856-0988e354b414,0.5702719688415527,0.9568181728420928,K
113,f407648d-5114-4600-9b49-5b4a719cbd1e,0.6458845138549805,0.9998444957031579,KN
113,6bd548b2-14a3-453c-beb7-3674d023365c,0.5502004027366638,0.9998444956753844,KN
113,a391a6fc-85f2-47c6-a844-43c63e396117,0.6475046873092651,0.9998444956753844,KN
113,701e9066-e1b4-4046-a83c-4c3993582a3b,0.5523547530174255,0.9998444956198375,KN
113,b017da9b-bf60-4757-81d8-2e1ab182a1e3,0.5962572693824768,0.9561694830570634,K
113,a9bc9184-b10d-4bda-b856-0988e354b414,0.5699816942214966,0.9998444950643683,K
113,9b511714-8ecf-4cfc-ab24-52b341eef168,0.6989973187446594,1.0,KN
114,7b384036-820d-4238-ace0-3859f58b3ff1,0.5949748158454895,0.9999002764449465,KN
115,009f3a14-4d75-4b60-8a01-577e876c60bb,0.6901690363883972,0.9705855002447206,K
115,00a14d10-9a62-411a-a26b-23d143b0c295,0.614165723323822,0.9705855001368777,K
116,009f3a14-4d75-4b60-8a01-577e876c60bb,0.5236268639564514,0.9999142235678974,K
116,00a14d10-9a62-411a-a26b-23d143b0c295,0.5257197618484497,0.9999142234845713,K
116,7a2e8784-851f-4809-bb0a-2a309d8a84cc,0.5542694926261902,1.0,KN
117,009f3a14-4d75-4b60-8a01-577e876c60bb,0.7056725025177002,0.9998156349973163,K
117,00a14d10-9a62-411a-a26b-23d143b0c295,0.5461544394493103,0.9998156348862256,K
117,9765305c-f645-4cd4-90cb-0b4051b71892,0.5872049331665039,0.9707614184151464,K
117,7a2e8784-851f-4809-bb0a-2a309d8a84cc,0.6894645094871521,0.9998156335531382,K
118,03627376-0168-4191-ab53-2ae82c50fbf2,0.6843490600585938,0.9985318370572525,K
120,58996a3a-55b6-42f6-9904-55121b185037,0.5548276901245117,0.9992268757924249,K
