turn,stm_candidates,ltm_candidates,duplicates_removed,final_set_size,ltm_episodes_in_final_set,provenance_list
1,0,0,0,0,0,[]
2,0,0,0,0,0,[]
3,0,0,0,0,0,[]
4,0,0,0,0,0,[]
5,0,0,0,0,0,[]
6,0,0,0,0,0,[]
7,0,0,0,0,0,[]
8,0,0,0,0,0,[]
9,0,0,0,0,0,[]
10,0,0,0,0,0,[]
11,0,0,0,0,0,[]
12,0,0,0,0,0,[]
13,0,0,0,0,0,[]
14,0,0,0,0,0,[]
15,0,0,0,0,0,[]
16,0,0,0,0,0,[]
17,0,0,0,0,0,[]
18,0,0,0,0,0,[]
19,0,0,0,0,0,[]
20,0,0,0,0,0,[]
21,0,0,0,0,0,[]
22,0,0,0,0,0,[]
23,0,0,0,0,0,[]
24,0,0,0,0,0,[]
25,0,0,0,0,0,[]
26,0,0,0,0,0,[]
27,0,0,0,0,0,[]
28,0,0,0,0,0,[]
29,0,0,0,0,0,[]
30,0,0,0,0,0,[]
31,0,0,0,0,0,[]
32,0,5,0,5,5,"[{""episode_id"":""af43c28b-7b78-4974-9692-2df7f9841c39"",""provenance"":""ltm""},{""episode_id"":""fec25c5d-4040-4223-b616-68d514c7dead"",""provenance"":""ltm""},{""episode_id"":""7a0eef5e-3935-446e-97d6-a03272332a26"",""provenance"":""ltm""},{""episode_id"":""6303c4c4-78ae-4045-b196-1d4b988eea8c"",""provenance"":""ltm""},{""episode_id"":""b390f491-c377-4608-8e93-f25081699184"",""provenance"":""ltm""}]"
33,0,5,0,5,5,"[{""episode_id"":""fec25c5d-4040-4223-b616-68d514c7dead"",""provenance"":""ltm""},{""episode_id"":""b390f491-c377-4608-8e93-f25081699184"",""provenance"":""ltm""},{""episode_id"":""7a0eef5e-3935-446e-97d6-a03272332a26"",""provenance"":""ltm""},{""episode_id"":""af43c28b-7b78-4974-9692-2df7f9841c39"",""provenance"":""ltm""},{""episode_id"":""0ece088e-ba78-4c86-97f2-8390983611a7"",""provenance"":""ltm""}]"
34,0,5,0,5,5,"[{""episode_id"":""af43c28b-7b78-4974-9692-2df7f9841c39"",""provenance"":""ltm""},{""episode_id"":""7a0eef5e-3935-446e-97d6-a03272332a26"",""provenance"":""ltm""},{""episode_id"":""fec25c5d-4040-4223-b616-68d514c7dead"",""provenance"":""ltm""},{""episode_id"":""0ece088e-ba78-4c86-97f2-8390983611a7"",""provenance"":""ltm""},{""episode_id"":""6303c4c4-78ae-4045-b196-1d4b988eea8c"",""provenance"":""ltm""}]"
35,0,5,0,5,5,"[{""episode_id"":""7a0eef5e-3935-446e-97d6-a03272332a26"",""provenance"":""ltm""},{""episode_id"":""fec25c5d-4040-4223-b616-68d514c7dead"",""provenance"":""ltm""},{""episode_id"":""af43c28b-7b78-4974-9692-2df7f9841c39"",""provenance"":""ltm""},{""episode_id"":""b390f491-c377-4608-8e93-f25081699184"",""provenance"":""ltm""},{""episode_id"":""6303c4c4-78ae-4045-b196-1d4b988eea8c"",""provenance"":""ltm""}]"
36,0,5,0,5,5,"[{""episode_id"":""af43c28b-7b78-4974-9692-2df7f9841c39"",""provenance"":""ltm""},{""episode_id"":""09b7227e-2f2b-4051-b384-d280f8346642"",""provenance"":""ltm""},{""episode_id"":""fec25c5d-4040-4223-b616-68d514c7dead"",""provenance"":""ltm""},{""episode_id"":""dd856e5e-2766-452f-a930-6fe04e2301d6"",""provenance"":""ltm""},{""episode_id"":""6303c4c4-78ae-4045-b196-1d4b988eea8c"",""provenance"":""ltm""}]"
37,1,5,0,6,5,"[{""episode_id"":""b1d09da0-61de-47f5-b4fd-e0978bc3a72e"",""provenance"":""stm""},{""episode_id"":""fec25c5d-4040-4223-b616-68d514c7dead"",""provenance"":""ltm""},{""episode_id"":""7a0eef5e-3935-446e-97d6-a03272332a26"",""provenance"":""ltm""},{""episode_id"":""6303c4c4-78ae-4045-b196-1d4b988eea8c"",""provenance"":""ltm""},{""episode_id"":""09b7227e-2f2b-4051-b384-d280f8346642"",""provenance"":""ltm""},{""episode_id"":""af43c28b-7b78-4974-9692-2df7f9841c39"",""provenance"":""ltm""}]"
38,0,5,0,5,5,"[{""episode_id"":""af43c28b-7b78-4974-9692-2df7f9841c39"",""provenance"":""ltm""},{""episode_id"":""fec25c5d-4040-4223-b616-68d514c7dead"",""provenance"":""ltm""},{""episode_id"":""7a0eef5e-3935-446e-97d6-a03272332a26"",""provenance"":""ltm""},{""episode_id"":""b390f491-c377-4608-8e93-f25081699184"",""provenance"":""ltm""},{""episode_id"":""0ece088e-ba78-4c86-97f2-8390983611a7"",""provenance"":""ltm""}]"
39,0,5,0,5,5,"[{""episode_id"":""fec25c5d-4040-4223-b616-68d514c7dead"",""provenance"":""ltm""},{""episode_id"":""af43c28b-7b78-4974-9692-2df7f9841c39"",""provenance"":""ltm""},{""episode_id"":""0ece088e-ba78-4c86-97f2-8390983611a7"",""provenance"":""ltm""},{""episode_id"":""7a0eef5e-3935-446e-97d6-a03272332a26"",""provenance"":""ltm""},{""episode_id"":""6303c4c4-78ae-4045-b196-1d4b988eea8c"",""provenance"":""ltm""}]"
40,0,5,0,5,5,"[{""episode_id"":""fec25c5d-4040-4223-b616-68d514c7dead"",""provenance"":""ltm""},{""episode_id"":""09b7227e-2f2b-4051-b384-d280f8346642"",""provenance"":""ltm""},{""episode_id"":""af43c28b-7b78-4974-9692-2df7f9841c39"",""provenance"":""ltm""},{""episode_id"":""7a0eef5e-3935-446e-97d6-a03272332a26"",""provenance"":""ltm""},{""episode_id"":""6303c4c4-78ae-4045-b196-1d4b988eea8c"",""provenance"":""ltm""}]"
41,0,5,0,5,5,"[{""episode_id"":""af43c28b-7b78-4974-9692-2df7f9841c39"",""provenance"":""ltm""},{""episode_id"":""fec25c5d-4040-4223-b616-68d514c7dead"",""provenance"":""ltm""},{""episode_id"":""7a0eef5e-3935-446e-97d6-a03272332a26"",""provenance"":""ltm""},{""episode_id"":""09b7227e-2f2b-4051-b384-d280f8346642"",""provenance"":""ltm""},{""episode_id"":""b390f491-c377-4608-8e93-f25081699184"",""provenance"":""ltm""}]"
42,0,5,0,5,5,"[{""episode_id"":""7a0eef5e-3935-446e-97d6-a03272332a26"",""provenance"":""ltm""},{""episode_id"":""fec25c5d-4040-4223-b616-68d514c7dead"",""provenance"":""ltm""},{""episode_id"":""09b7227e-2f2b-4051-b384-d280f8346642"",""provenance"":""ltm""},{""episode_id"":""af43c28b-7b78-4974-9692-2df7f9841c39"",""provenance"":""ltm""},{""episode_id"":""dd856e5e-2766-452f-a930-6fe04e2301d6"",""provenance"":""ltm""}]"
43,1,5,0,6,5,"[{""episode_id"":""b1d09da0-61de-47f5-b4fd-e0978bc3a72e"",""provenance"":""stm""},{""episode_id"":""fec25c5d-4040-4223-b616-68d514c7dead"",""provenance"":""ltm""},{""episode_id"":""af43c28b-7b78-4974-9692-2df7f9841c39"",""provenance"":""ltm""},{""episode_id"":""7a0eef5e-3935-446e-97d6-a03272332a26"",""provenance"":""ltm""},{""episode_id"":""b390f491-c377-4608-8e93-f25081699184"",""provenance"":""ltm""},{""episode_id"":""dd856e5e-2766-452f-a930-6fe04e2301d6"",""provenance"":""ltm""}]"
44,0,5,0,5,5,"[{""episode_id"":""af43c28b-7b78-4974-9692-2df7f9841c39"",""provenance"":""ltm""},{""episode_id"":""6303c4c4-78ae-4045-b196-1d4b988eea8c"",""provenance"":""ltm""},{""episode_id"":""fec25c5d-4040-4223-b616-68d514c7dead"",""provenance"":""ltm""},{""episode_id"":""0ece088e-ba78-4c86-97f2-8390983611a7"",""provenance"":""ltm""},{""episode_id"":""7a0eef5e-3935-446e-97d6-a03272332a26"",""provenance"":""ltm""}]"
45,2,5,0,7,5,"[{""episode_id"":""2eaf56c2-b9e4-4fc6-93a5-88d788412783"",""provenance"":""stm""},{""episode_id"":""b1d09da0-61de-47f5-b4fd-e0978bc3a72e"",""provenance"":""stm""},{""episode_id"":""fec25c5d-4040-4223-b616-68d514c7dead"",""provenance"":""ltm""},{""episode_id"":""af43c28b-7b78-4974-9692-2df7f9841c39"",""provenance"":""ltm""},{""episode_id"":""b390f491-c377-4608-8e93-f25081699184"",""provenance"":""ltm""},{""episode_id"":""7a0eef5e-3935-446e-97d6-a03272332a26"",""provenance"":""ltm""},{""episode_id"":""09b7227e-2f2b-4051-b384-d280f8346642"",""provenance"":""ltm""}]"
46,1,5,0,6,5,"[{""episode_id"":""b1d09da0-61de-47f5-b4fd-e0978bc3a72e"",""provenance"":""stm""},{""episode_id"":""fec25c5d-4040-4223-b616-68d514c7dead"",""provenance"":""ltm""},{""episode_id"":""af43c28b-7b78-4974-9692-2df7f9841c39"",""provenance"":""ltm""},{""episode_id"":""6303c4c4-78ae-4045-b196-1d4b988eea8c"",""provenance"":""ltm""},{""episode_id"":""b390f491-c377-4608-8e93-f25081699184"",""provenance"":""ltm""},{""episode_id"":""7a0eef5e-3935-446e-97d6-a03272332a26"",""provenance"":""ltm""}]"
47,0,5,0,5,5,"[{""episode_id"":""fec25c5d-4040-4223-b616-68d514c7dead"",""provenance"":""ltm""},{""episode_id"":""09b7227e-2f2b-4051-b384-d280f8346642"",""provenance"":""ltm""},{""episode_id"":""7a0eef5e-3935-446e-97d6-a03272332a26"",""provenance"":""ltm""},{""episode_id"":""6303c4c4-78ae-4045-b196-1d4b988eea8c"",""provenance"":""ltm""},{""episode_id"":""af43c28b-7b78-4974-9692-2df7f9841c39"",""provenance"":""ltm""}]"
48,0,5,0,5,5,"[{""episode_id"":""af43c28b-7b78-4974-9692-2df7f9841c39"",""provenance"":""ltm""},{""episode_id"":""fec25c5d-4040-4223-b616-68d514c7dead"",""provenance"":""ltm""},{""episode_id"":""7a0eef5e-3935-446e-97d6-a03272332a26"",""provenance"":""ltm""},{""episode_id"":""0ece088e-ba78-4c86-97f2-8390983611a7"",""provenance"":""ltm""},{""episode_id"":""6303c4c4-78ae-4045-b196-1d4b988eea8c"",""provenance"":""ltm""}]"
49,0,5,0,5,5,"[{""episode_id"":""fec25c5d-4040-4223-b616-68d514c7dead"",""provenance"":""ltm""},{""episode_id"":""af43c28b-7b78-4974-9692-2df7f9841c39"",""provenance"":""ltm""},{""episode_id"":""7a0eef5e-3935-446e-97d6-a03272332a26"",""provenance"":""ltm""},{""episode_id"":""b390f491-c377-4608-8e93-f25081699184"",""provenance"":""ltm""},{""episode_id"":""dd856e5e-2766-452f-a930-6fe04e2301d6"",""provenance"":""ltm""}]"
50,0,5,0,5,5,"[{""episode_id"":""6303c4c4-78ae-4045-b196-1d4b988eea8c"",""provenance"":""ltm""},{""episode_id"":""7a0eef5e-3935-446e-97d6-a03272332a26"",""provenance"":""ltm""},{""episode_id"":""fec25c5d-4040-4223-b616-68d514c7dead"",""provenance"":""ltm""},{""episode_id"":""b390f491-c377-4608-8e93-f25081699184"",""provenance"":""ltm""},{""episode_id"":""dd856e5e-2766-452f-a930-6fe04e2301d6"",""provenance"":""ltm""}]"
51,0,5,0,5,5,"[{""episode_id"":""fec25c5d-4040-4223-b616-68d514c7dead"",""provenance"":""ltm""},{""episode_id"":""af43c28b-7b78-4974-9692-2df7f9841c39"",""provenance"":""ltm""},{""episode_id"":""7a0eef5e-3935-446e-97d6-a03272332a26"",""provenance"":""ltm""},{""episode_id"":""b390f491-c377-4608-8e93-f25081699184"",""provenance"":""ltm""},{""episode_id"":""6303c4c4-78ae-4045-b196-1d4b988eea8c"",""provenance"":""ltm""}]"
52,0,5,0,5,5,"[{""episode_id"":""fec25c5d-4040-4223-b616-68d514c7dead"",""provenance"":""ltm""},{""episode_id"":""7a0eef5e-3935-446e-97d6-a03272332a26"",""provenance"":""ltm""},{""episode_id"":""09b7227e-2f2b-4051-b384-d280f8346642"",""provenance"":""ltm""},{""episode_id"":""6303c4c4-78ae-4045-b196-1d4b988eea8c"",""provenance"":""ltm""},{""episode_id"":""af43c28b-7b78-4974-9692-2df7f9841c39"",""provenance"":""ltm""}]"
53,0,5,0,5,5,"[{""episode_id"":""7a0eef5e-3935-446e-97d6-a03272332a26"",""provenance"":""ltm""},{""episode_id"":""fec25c5d-4040-4223-b616-68d514c7dead"",""provenance"":""ltm""},{""episode_id"":""af43c28b-7b78-4974-9692-2df7f9841c39"",""provenance"":""ltm""},{""episode_id"":""09b7227e-2f2b-4051-b384-d280f8346642"",""provenance"":""ltm""},{""episode_id"":""6303c4c4-78ae-4045-b196-1d4b988eea8c"",""provenance"":""ltm""}]"
54,0,5,0,5,5,"[{""episode_id"":""af43c28b-7b78-4974-9692-2df7f9841c39"",""provenance"":""ltm""},{""episode_id"":""b390f491-c377-4608-8e93-f25081699184"",""provenance"":""ltm""},{""episode_id"":""fec25c5d-4040-4223-b616-68d514c7dead"",""provenance"":""ltm""},{""episode_id"":""09b7227e-2f2b-4051-b384-d280f8346642"",""provenance"":""ltm""},{""episode_id"":""dd856e5e-2766-452f-a930-6fe04e2301d6"",""provenance"":""ltm""}]"
55,0,5,0,5,5,"[{""episode_id"":""09b7227e-2f2b-4051-b384-d280f8346642"",""provenance"":""ltm""},{""episode_id"":""6303c4c4-78ae-4045-b196-1d4b988eea8c"",""provenance"":""ltm""},{""episode_id"":""fec25c5d-4040-4223-b616-68d514c7dead"",""provenance"":""ltm""},{""episode_id"":""0ece088e-ba78-4c86-97f2-8390983611a7"",""provenance"":""ltm""},{""episode_id"":""7a0eef5e-3935-446e-97d6-a03272332a26"",""provenance"":""ltm""}]"
56,2,5,0,7,5,"[{""episode_id"":""2eaf56c2-b9e4-4fc6-93a5-88d788412783"",""provenance"":""stm""},{""episode_id"":""b1d09da0-61de-47f5-b4fd-e0978bc3a72e"",""provenance"":""stm""},{""episode_id"":""fec25c5d-4040-4223-b616-68d514c7dead"",""provenance"":""ltm""},{""episode_id"":""7a0eef5e-3935-446e-97d6-a03272332a26"",""provenance"":""ltm""},{""episode_id"":""09b7227e-2f2b-4051-b384-d280f8346642"",""provenance"":""ltm""},{""episode_id"":""6303c4c4-78ae-4045-b196-1d4b988eea8c"",""provenance"":""ltm""},{""episode_id"":""af43c28b-7b78-4974-9692-2df7f9841c39"",""provenance"":""ltm""}]"
57,0,5,0,5,5,"[{""episode_id"":""fec25c5d-4040-4223-b616-68d514c7dead"",""provenance"":""ltm""},{""episode_id"":""09b7227e-2f2b-4051-b384-d280f8346642"",""provenance"":""ltm""},{""episode_id"":""7a0eef5e-3935-446e-97d6-a03272332a26"",""provenance"":""ltm""},{""episode_id"":""0ece088e-ba78-4c86-97f2-8390983611a7"",""provenance"":""ltm""},{""episode_id"":""6303c4c4-78ae-4045-b196-1d4b988eea8c"",""provenance"":""ltm""}]"
58,1,5,0,6,5,"[{""episode_id"":""2eaf56c2-b9e4-4fc6-93a5-88d788412783"",""provenance"":""stm""},{""episode_id"":""6303c4c4-78ae-4045-b196-1d4b988eea8c"",""provenance"":""ltm""},{""episode_id"":""fec25c5d-4040-4223-b616-68d514c7dead"",""provenance"":""ltm""},{""episode_id"":""0ece088e-ba78-4c86-97f2-8390983611a7"",""provenance"":""ltm""},{""episode_id"":""b390f491-c377-4608-8e93-f25081699184"",""provenance"":""ltm""},{""episode_id"":""7a0eef5e-3935-446e-97d6-a03272332a26"",""provenance"":""ltm""}]"
59,0,5,0,5,5,"[{""episode_id"":""09b7227e-2f2b-4051-b384-d280f8346642"",""provenance"":""ltm""},{""episode_id"":""7a0eef5e-3935-446e-97d6-a03272332a26"",""provenance"":""ltm""},{""episode_id"":""0ece088e-ba78-4c86-97f2-8390983611a7"",""provenance"":""ltm""},{""episode_id"":""6303c4c4-78ae-4045-b196-1d4b988eea8c"",""provenance"":""ltm""},{""episode_id"":""fec25c5d-4040-4223-b616-68d514c7dead"",""provenance"":""ltm""}]"
60,0,5,0,5,5,"[{""episode_id"":""af43c28b-7b78-4974-9692-2df7f9841c39"",""provenance"":""ltm""},{""episode_id"":""09b7227e-2f2b-4051-b384-d280f8346642"",""provenance"":""ltm""},{""episode_id"":""fec25c5d-4040-4223-b616-68d514c7dead"",""provenance"":""ltm""},{""episode_id"":""0ece088e-ba78-4c86-97f2-8390983611a7"",""provenance"":""ltm""},{""episode_id"":""7a0eef5e-3935-446e-97d6-a03272332a26"",""provenance"":""ltm""}]"
61,0,5,0,5,5,"[{""episode_id"":""fec25c5d-4040-4223-b616-68d514c7dead"",""provenance"":""ltm""},{""episode_id"":""7a0eef5e-3935-446e-97d6-a03272332a26"",""provenance"":""ltm""},{""episode_id"":""af43c28b-7b78-4974-9692-2df7f9841c39"",""provenance"":""ltm""},{""episode_id"":""6303c4c4-78ae-4045-b196-1d4b988eea8c"",""provenance"":""ltm""},{""episode_id"":""09b7227e-2f2b-4051-b384-d280f8346642"",""provenance"":""ltm""}]"
62,0,5,0,5,5,"[{""episode_id"":""fec25c5d-4040-4223-b616-68d514c7dead"",""provenance"":""ltm""},{""episode_id"":""6303c4c4-78ae-4045-b196-1d4b988eea8c"",""provenance"":""ltm""},{""episode_id"":""af43c28b-7b78-4974-9692-2df7f9841c39"",""provenance"":""ltm""},{""episode_id"":""7a0eef5e-3935-446e-97d6-a03272332a26"",""provenance"":""ltm""},{""episode_id"":""b1d09da0-61de-47f5-b4fd-e0978bc3a72e"",""provenance"":""ltm""}]"
63,0,5,0,5,5,"[{""episode_id"":""b1d09da0-61de-47f5-b4fd-e0978bc3a72e"",""provenance"":""ltm""},{""episode_id"":""7a0eef5e-3935-446e-97d6-a03272332a26"",""provenance"":""ltm""},{""episode_id"":""fec25c5d-4040-4223-b616-68d514c7dead"",""provenance"":""ltm""},{""episode_id"":""af43c28b-7b78-4974-9692-2df7f9841c39"",""provenance"":""ltm""},{""episode_id"":""6303c4c4-78ae-4045-b196-1d4b988eea8c"",""provenance"":""ltm""}]"
64,0,5,0,5,5,"[{""episode_id"":""fec25c5d-4040-4223-b616-68d514c7dead"",""provenance"":""ltm""},{""episode_id"":""b1d09da0-61de-47f5-b4fd-e0978bc3a72e"",""provenance"":""ltm""},{""episode_id"":""7a0eef5e-3935-446e-97d6-a03272332a26"",""provenance"":""ltm""},{""episode_id"":""af43c28b-7b78-4974-9692-2df7f9841c39"",""provenance"":""ltm""},{""episode_id"":""09b7227e-2f2b-4051-b384-d280f8346642"",""provenance"":""ltm""}]"
65,0,5,0,5,5,"[{""episode_id"":""fec25c5d-4040-4223-b616-68d514c7dead"",""provenance"":""ltm""},{""episode_id"":""7a0eef5e-3935-446e-97d6-a03272332a26"",""provenance"":""ltm""},{""episode_id"":""09b7227e-2f2b-4051-b384-d280f8346642"",""provenance"":""ltm""},{""episode_id"":""b1d09da0-61de-47f5-b4fd-e0978bc3a72e"",""provenance"":""ltm""},{""episode_id"":""af43c28b-7b78-4974-9692-2df7f9841c39"",""provenance"":""ltm""}]"
66,0,5,0,5,5,"[{""episode_id"":""7a0eef5e-3935-446e-97d6-a03272332a26"",""provenance"":""ltm""},{""episode_id"":""fec25c5d-4040-4223-b616-68d514c7dead"",""provenance"":""ltm""},{""episode_id"":""b1d09da0-61de-47f5-b4fd-e0978bc3a72e"",""provenance"":""ltm""},{""episode_id"":""09b7227e-2f2b-4051-b384-d280f8346642"",""provenance"":""ltm""},{""episode_id"":""b390f491-c377-4608-8e93-f25081699184"",""provenance"":""ltm""}]"
67,0,5,0,5,5,"[{""episode_id"":""b1d09da0-61de-47f5-b4fd-e0978bc3a72e"",""provenance"":""ltm""},{""episode_id"":""b390f491-c377-4608-8e93-f25081699184"",""provenance"":""ltm""},{""episode_id"":""fec25c5d-4040-4223-b616-68d514c7dead"",""provenance"":""ltm""},{""episode_id"":""7a0eef5e-3935-446e-97d6-a03272332a26"",""provenance"":""ltm""},{""episode_id"":""af43c28b-7b78-4974-9692-2df7f9841c39"",""provenance"":""ltm""}]"
68,0,5,0,5,5,"[{""episode_id"":""fec25c5d-4040-4223-b616-68d514c7dead"",""provenance"":""ltm""},{""episode_id"":""7a0eef5e-3935-446e-97d6-a03272332a26"",""provenance"":""ltm""},{""episode_id"":""b1d09da0-61de-47f5-b4fd-e0978bc3a72e"",""provenance"":""ltm""},{""episode_id"":""af43c28b-7b78-4974-9692-2df7f9841c39"",""provenance"":""ltm""},{""episode_id"":""09b7227e-2f2b-4051-b384-d280f8346642"",""provenance"":""ltm""}]"
69,0,5,0,5,5,"[{""episode_id"":""b1d09da0-61de-47f5-b4fd-e0978bc3a72e"",""provenance"":""ltm""},{""episode_id"":""fec25c5d-4040-4223-b616-68d514c7dead"",""provenance"":""ltm""},{""episode_id"":""7a0eef5e-3935-446e-97d6-a03272332a26"",""provenance"":""ltm""},{""episode_id"":""09b7227e-2f2b-4051-b384-d280f8346642"",""provenance"":""ltm""},{""episode_id"":""af43c28b-7b78-4974-9692-2df7f9841c39"",""provenance"":""ltm""}]"
70,0,5,0,5,5,"[{""episode_id"":""fec25c5d-4040-4223-b616-68d514c7dead"",""provenance"":""ltm""},{""episode_id"":""7a0eef5e-3935-446e-97d6-a03272332a26"",""provenance"":""ltm""},{""episode_id"":""b390f491-c377-4608-8e93-f25081699184"",""provenance"":""ltm""},{""episode_id"":""af43c28b-7b78-4974-9692-2df7f9841c39"",""provenance"":""ltm""},{""episode_id"":""dd856e5e-2766-452f-a930-6fe04e2301d6"",""provenance"":""ltm""}]"
71,0,5,0,5,5,"[{""episode_id"":""7a0eef5e-3935-446e-97d6-a03272332a26"",""provenance"":""ltm""},{""episode_id"":""b1d09da0-61de-47f5-b4fd-e0978bc3a72e"",""provenance"":""ltm""},{""episode_id"":""fec25c5d-4040-4223-b616-68d514c7dead"",""provenance"":""ltm""},{""episode_id"":""af43c28b-7b78-4974-9692-2df7f9841c39"",""provenance"":""ltm""},{""episode_id"":""6303c4c4-78ae-4045-b196-1d4b988eea8c"",""provenance"":""ltm""}]"
72,0,5,0,5,5,"[{""episode_id"":""fec25c5d-4040-4223-b616-68d514c7dead"",""provenance"":""ltm""},{""episode_id"":""b1d09da0-61de-47f5-b4fd-e0978bc3a72e"",""provenance"":""ltm""},{""episode_id"":""7a0eef5e-3935-446e-97d6-a03272332a26"",""provenance"":""ltm""},{""episode_id"":""6303c4c4-78ae-4045-b196-1d4b988eea8c"",""provenance"":""ltm""},{""episode_id"":""b390f491-c377-4608-8e93-f25081699184"",""provenance"":""ltm""}]"
73,0,5,0,5,5,"[{""episode_id"":""af43c28b-7b78-4974-9692-2df7f9841c39"",""provenance"":""ltm""},{""episode_id"":""b1d09da0-61de-47f5-b4fd-e0978bc3a72e"",""provenance"":""ltm""},{""episode_id"":""7a0eef5e-3935-446e-97d6-a03272332a26"",""provenance"":""ltm""},{""episode_id"":""fec25c5d-4040-4223-b616-68d514c7dead"",""provenance"":""ltm""},{""episode_id"":""6303c4c4-78ae-4045-b196-1d4b988eea8c"",""provenance"":""ltm""}]"
74,0,5,0,5,5,"[{""episode_id"":""b1d09da0-61de-47f5-b4fd-e0978bc3a72e"",""provenance"":""ltm""},{""episode_id"":""fec25c5d-4040-4223-b616-68d514c7dead"",""provenance"":""ltm""},{""episode_id"":""7a0eef5e-3935-446e-97d6-a03272332a26"",""provenance"":""ltm""},{""episode_id"":""b390f491-c377-4608-8e93-f25081699184"",""provenance"":""ltm""},{""episode_id"":""af43c28b-7b78-4974-9692-2df7f9841c39"",""provenance"":""ltm""}]"
75,0,5,0,5,5,"[{""episode_id"":""fec25c5d-4040-4223-b616-68d514c7dead"",""provenance"":""ltm""},{""episode_id"":""b1d09da0-61de-47f5-b4fd-e0978bc3a72e"",""provenance"":""ltm""},{""episode_id"":""09b7227e-2f2b-4051-b384-d280f8346642"",""provenance"":""ltm""},{""episode_id"":""0ece088e-ba78-4c86-97f2-8390983611a7"",""provenance"":""ltm""},{""episode_id"":""af43c28b-7b78-4974-9692-2df7f9841c39"",""provenance"":""ltm""}]"
